2023-11-30 19:06:24,245 [INFO] model: convnext_tiny
logger_name: convnext_tiny--2023-11-30--epoch50--ver2.log
weights: convnext_tiny--2023-11-30--epoch50--ver2.ptconfig:
	batch_size: 32
	epochs: 50
	lr: 0.0001
	optimizer: adam
	use_labelsmooth_loss: False
2023-11-30 19:45:02,181 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.018196338787674904	
2023-11-30 19:45:02,427 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.011254159733653069	
2023-11-30 19:45:02,679 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0011966726742684841	
2023-11-30 19:45:02,929 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.007392901927232742	
2023-11-30 19:45:03,179 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0026649220380932093	
2023-11-30 19:45:03,427 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.014433874748647213	
2023-11-30 19:45:03,674 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0014178218552842736	
2023-11-30 19:45:03,924 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.006481492426246405	
2023-11-30 19:45:04,176 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.00246215402148664	
2023-11-30 19:45:04,430 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0015463752206414938	
2023-11-30 19:45:04,681 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.020770367234945297	
2023-11-30 19:45:04,929 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.010840445756912231	
2023-11-30 19:45:05,179 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0005575604154728353	
2023-11-30 19:45:05,429 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0005737915053032339	
2023-11-30 19:45:05,678 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0014176216209307313	
2023-11-30 19:45:05,925 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0016578877111896873	
2023-11-30 19:45:06,171 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0074571832083165646	
2023-11-30 19:45:06,418 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0008875124622136354	
2023-11-30 19:45:06,666 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.001115487888455391	
2023-11-30 19:45:06,912 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0005848022410646081	
2023-11-30 19:45:07,157 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.008914858102798462	
2023-11-30 19:45:07,403 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0018225820967927575	
2023-11-30 19:45:07,648 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0008422117680311203	
2023-11-30 19:45:07,898 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0020451669115573168	
2023-11-30 19:45:08,146 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.006228751968592405	
2023-11-30 19:45:08,391 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.000894184981007129	
2023-11-30 19:45:08,638 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0027177308220416307	
2023-11-30 19:45:08,885 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.024512317031621933	
2023-11-30 19:45:09,132 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.007188042625784874	
2023-11-30 19:45:09,382 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.00414966931566596	
2023-11-30 19:45:09,629 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0023255422711372375	
2023-11-30 19:45:09,871 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0015691769076511264	
2023-11-30 19:45:10,115 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.00032870713039301336	
2023-11-30 19:45:10,362 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0016574114561080933	
2023-11-30 19:45:10,604 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0016504782252013683	
2023-11-30 19:45:10,856 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.018883954733610153	
2023-11-30 19:45:11,100 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0013143926626071334	
2023-11-30 19:45:11,347 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0013201431138440967	
2023-11-30 19:45:11,592 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.01577659510076046	
2023-11-30 19:45:11,946 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.04078869894146919	
2023-11-30 19:45:12,195 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0020906308200210333	
2023-11-30 19:45:12,443 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.002457926981151104	
2023-11-30 19:45:12,690 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.00033838069066405296	
2023-11-30 19:45:12,937 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0020659640431404114	
2023-11-30 19:45:13,186 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.041728828102350235	
2023-11-30 19:45:13,438 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.002456856658682227	
2023-11-30 19:45:13,684 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0043795667588710785	
2023-11-30 19:45:13,944 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0016824501799419522	
2023-11-30 19:45:14,192 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.002463867887854576	
2023-11-30 19:45:14,441 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.00194912264123559	
2023-11-30 19:45:14,685 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.000568827090319246	
2023-11-30 19:45:14,933 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.003412887454032898	
2023-11-30 19:45:15,181 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.012132899835705757	
2023-11-30 19:45:15,431 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.004084879532456398	
2023-11-30 19:45:15,680 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.00028117556939832866	
2023-11-30 19:45:15,927 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0030234591104090214	
2023-11-30 19:45:16,176 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.004074946977198124	
2023-11-30 19:45:16,421 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0035176053643226624	
2023-11-30 19:45:16,664 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0001247897307621315	
2023-11-30 19:45:16,905 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0009600406629033387	
2023-11-30 19:45:17,154 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.010176405310630798	
2023-11-30 19:45:17,405 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0028795909602195024	
2023-11-30 19:45:17,650 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.04174308106303215	
2023-11-30 19:45:17,893 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0003074676205869764	
2023-11-30 19:45:18,133 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.028642788529396057	
2023-11-30 19:45:18,324 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.012078111991286278	
2023-11-30 19:45:18,509 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.010481300763785839	
2023-11-30 19:45:18,707 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.03177862614393234	
2023-11-30 19:45:18,894 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0006877765990793705	
2023-11-30 19:45:19,084 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.018221810460090637	
2023-11-30 19:45:19,270 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.013489077799022198	
2023-11-30 19:45:19,457 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0016581587260589004	
2023-11-30 19:45:19,656 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0008199990261346102	
2023-11-30 19:45:19,843 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.001082311267964542	
2023-11-30 19:45:20,045 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.012837311252951622	
2023-11-30 19:45:20,300 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.002008972689509392	
2023-11-30 19:45:20,542 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.004077179357409477	
2023-11-30 19:45:20,780 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0011370992287993431	
2023-11-30 19:45:20,976 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.016012873500585556	
2023-11-30 19:45:21,169 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.054439984261989594	
2023-11-30 19:45:21,355 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0298133734613657	
2023-11-30 19:45:21,543 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0054414644837379456	
2023-11-30 19:45:21,728 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0010092499433085322	
2023-11-30 19:45:21,911 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.10710837692022324	
2023-11-30 19:45:22,093 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0006287098512984812	
2023-11-30 19:45:22,289 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0021713394671678543	
2023-11-30 19:45:22,477 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.00027047068579122424	
2023-11-30 19:45:22,667 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0007562266546301544	
2023-11-30 19:45:22,852 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0008347249240614474	
2023-11-30 19:45:23,035 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0006574139115400612	
2023-11-30 19:45:23,223 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0011986236786469817	
2023-11-30 19:45:23,412 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0011385735124349594	
2023-11-30 19:45:23,595 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.004252349492162466	
2023-11-30 19:45:23,783 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.006101655773818493	
2023-11-30 19:45:23,992 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0005450233002193272	
2023-11-30 19:45:24,185 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.02256578952074051	
2023-11-30 19:45:24,377 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.01530509628355503	
2023-11-30 19:45:24,570 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.019910864531993866	
2023-11-30 19:45:24,771 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.01592060551047325	
2023-11-30 19:45:24,967 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.05065954849123955	
2023-11-30 19:45:25,178 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0030626794323325157	
2023-11-30 19:45:25,376 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.005292800720781088	
2023-11-30 19:45:25,566 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.002113388618454337	
2023-11-30 19:45:25,758 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0003038825234398246	
2023-11-30 19:45:25,955 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.002372324001044035	
2023-11-30 19:45:26,152 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0006604742375202477	
2023-11-30 19:45:26,341 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.003145029302686453	
2023-11-30 19:45:26,531 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.023197466507554054	
2023-11-30 19:45:26,720 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0047427997924387455	
2023-11-30 19:45:26,916 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.002515898086130619	
2023-11-30 19:45:27,111 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.001933549647219479	
2023-11-30 19:45:27,372 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.004507373087108135	
2023-11-30 19:45:27,585 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.001283849123865366	
2023-11-30 19:45:27,780 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0017455334309488535	
2023-11-30 19:45:27,971 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.008681384846568108	
2023-11-30 19:45:28,141 [INFO] Train:Epoch: [48 / 50]	Training Loss: 0.0001307403581449762	
2023-11-30 19:45:30,271 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9688,	Val Balanced Accuracy: 0.9750	Val Timm Acc: 96.8750
2023-11-30 19:45:30,295 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9531,	Val Balanced Accuracy: 0.9571	Val Timm Acc: 93.7500
2023-11-30 19:45:30,318 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9479,	Val Balanced Accuracy: 0.9048	Val Timm Acc: 93.7500
2023-11-30 19:45:30,341 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9453,	Val Balanced Accuracy: 0.9492	Val Timm Acc: 93.7500
2023-11-30 19:45:30,363 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9563,	Val Balanced Accuracy: 1.0000	Val Timm Acc: 100.0000
2023-11-30 19:45:30,385 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9323,	Val Balanced Accuracy: 0.8238	Val Timm Acc: 81.2500
2023-11-30 19:45:30,407 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9286,	Val Balanced Accuracy: 0.8444	Val Timm Acc: 90.6250
2023-11-30 19:45:30,428 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9258,	Val Balanced Accuracy: 0.8875	Val Timm Acc: 90.6250
2023-11-30 19:45:30,450 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9340,	Val Balanced Accuracy: 1.0000	Val Timm Acc: 100.0000
2023-11-30 19:45:30,472 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9344,	Val Balanced Accuracy: 0.9733	Val Timm Acc: 93.7500
2023-11-30 19:45:30,494 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9318,	Val Balanced Accuracy: 0.9235	Val Timm Acc: 90.6250
2023-11-30 19:45:30,515 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9297,	Val Balanced Accuracy: 0.8208	Val Timm Acc: 90.6250
2023-11-30 19:45:30,536 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9279,	Val Balanced Accuracy: 0.8952	Val Timm Acc: 90.6250
2023-11-30 19:45:30,556 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9330,	Val Balanced Accuracy: 1.0000	Val Timm Acc: 100.0000
2023-11-30 19:45:30,577 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9354,	Val Balanced Accuracy: 0.9667	Val Timm Acc: 96.8750
2023-11-30 19:45:30,598 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9395,	Val Balanced Accuracy: 1.0000	Val Timm Acc: 100.0000
2023-11-30 19:45:30,619 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9412,	Val Balanced Accuracy: 0.9800	Val Timm Acc: 96.8750
2023-11-30 19:45:30,639 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9427,	Val Balanced Accuracy: 0.9875	Val Timm Acc: 96.8750
2023-11-30 19:45:30,660 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9457,	Val Balanced Accuracy: 1.0000	Val Timm Acc: 100.0000
2023-11-30 19:45:30,681 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9453,	Val Balanced Accuracy: 0.9556	Val Timm Acc: 93.7500
2023-11-30 19:45:30,701 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9435,	Val Balanced Accuracy: 0.8867	Val Timm Acc: 90.6250
2023-11-30 19:45:30,722 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9418,	Val Balanced Accuracy: 0.9048	Val Timm Acc: 90.6250
2023-11-30 19:45:30,743 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9416,	Val Balanced Accuracy: 0.8933	Val Timm Acc: 93.7500
2023-11-30 19:45:30,763 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9388,	Val Balanced Accuracy: 0.8618	Val Timm Acc: 87.5000
2023-11-30 19:45:30,784 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9375,	Val Balanced Accuracy: 0.8417	Val Timm Acc: 90.6250
2023-11-30 19:45:30,805 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9363,	Val Balanced Accuracy: 0.9298	Val Timm Acc: 90.6250
2023-11-30 19:45:30,826 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9375,	Val Balanced Accuracy: 0.8000	Val Timm Acc: 96.8750
2023-11-30 19:45:30,846 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9375,	Val Balanced Accuracy: 0.8800	Val Timm Acc: 93.7500
2023-11-30 19:45:30,867 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9364,	Val Balanced Accuracy: 0.8800	Val Timm Acc: 90.6250
2023-11-30 19:45:30,887 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9375,	Val Balanced Accuracy: 0.9778	Val Timm Acc: 96.8750
2023-11-30 19:45:30,907 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9385,	Val Balanced Accuracy: 0.9583	Val Timm Acc: 96.8750
2023-11-30 19:45:30,928 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9365,	Val Balanced Accuracy: 0.9226	Val Timm Acc: 87.5000
2023-11-30 19:45:30,948 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9366,	Val Balanced Accuracy: 0.9467	Val Timm Acc: 93.7500
2023-11-30 19:45:30,968 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9366,	Val Balanced Accuracy: 0.7667	Val Timm Acc: 93.7500
2023-11-30 19:45:30,988 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9357,	Val Balanced Accuracy: 0.9317	Val Timm Acc: 90.6250
2023-11-30 19:45:31,008 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9332,	Val Balanced Accuracy: 0.8470	Val Timm Acc: 84.3750
2023-11-30 19:45:31,028 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9341,	Val Balanced Accuracy: 0.9333	Val Timm Acc: 96.8750
2023-11-30 19:45:31,049 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9342,	Val Balanced Accuracy: 0.9000	Val Timm Acc: 93.7500
2023-11-30 19:45:31,069 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9327,	Val Balanced Accuracy: 0.8692	Val Timm Acc: 87.5000
2023-11-30 19:45:31,089 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9313,	Val Balanced Accuracy: 0.8267	Val Timm Acc: 87.5000
2023-11-30 19:45:31,109 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9314,	Val Balanced Accuracy: 0.9533	Val Timm Acc: 93.7500
2023-11-30 19:45:31,130 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9308,	Val Balanced Accuracy: 0.8513	Val Timm Acc: 90.6250
2023-11-30 19:45:31,150 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9288,	Val Balanced Accuracy: 0.8975	Val Timm Acc: 84.3750
2023-11-30 19:45:31,170 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9276,	Val Balanced Accuracy: 0.7311	Val Timm Acc: 87.5000
2023-11-30 19:45:31,191 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9278,	Val Balanced Accuracy: 0.9542	Val Timm Acc: 93.7500
2023-11-30 19:45:31,211 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9280,	Val Balanced Accuracy: 0.7818	Val Timm Acc: 93.7500
2023-11-30 19:45:31,231 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9289,	Val Balanced Accuracy: 0.9714	Val Timm Acc: 96.8750
2023-11-30 19:45:31,251 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9290,	Val Balanced Accuracy: 0.9350	Val Timm Acc: 93.7500
2023-11-30 19:45:31,270 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9298,	Val Balanced Accuracy: 0.9000	Val Timm Acc: 96.8750
2023-11-30 19:45:31,290 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9306,	Val Balanced Accuracy: 0.9333	Val Timm Acc: 96.8750
2023-11-30 19:45:31,310 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9308,	Val Balanced Accuracy: 0.9429	Val Timm Acc: 93.7500
2023-11-30 19:45:31,317 [INFO] Val:Epoch: [48 / 50, 	Val Accuracy: 0.9306,	Val Balanced Accuracy: 0.8750	Val Timm Acc: 90.0000
2023-11-30 19:45:33,476 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.016897205263376236	
2023-11-30 19:45:33,740 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.001160496729426086	
2023-11-30 19:45:33,993 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0006337563972920179	
2023-11-30 19:45:34,248 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.00183712353464216	
2023-11-30 19:45:34,503 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0025014684069901705	
2023-11-30 19:45:34,759 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0015918341232463717	
2023-11-30 19:45:35,013 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0004892205470241606	
2023-11-30 19:45:35,268 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.002955044386908412	
2023-11-30 19:45:35,521 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0009658352937549353	
2023-11-30 19:45:35,773 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.008419615216553211	
2023-11-30 19:45:36,025 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.003131226869300008	
2023-11-30 19:45:36,279 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0011150954524055123	
2023-11-30 19:45:36,533 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0056404536589980125	
2023-11-30 19:45:36,785 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0003266956191509962	
2023-11-30 19:45:36,990 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0022987211123108864	
2023-11-30 19:45:37,189 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.004854029975831509	
2023-11-30 19:45:37,380 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0003096362925134599	
2023-11-30 19:45:37,591 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0010549660073593259	
2023-11-30 19:45:37,786 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.030462266877293587	
2023-11-30 19:45:37,986 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.003798771882429719	
2023-11-30 19:45:38,177 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0013969766441732645	
2023-11-30 19:45:38,374 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0002931247581727803	
2023-11-30 19:45:38,568 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0004982934915460646	
2023-11-30 19:45:38,770 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.00023499263625126332	
2023-11-30 19:45:38,962 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0009363257559016347	
2023-11-30 19:45:39,148 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0003867762570735067	
2023-11-30 19:45:39,338 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.01727915368974209	
2023-11-30 19:45:39,528 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.00044184207217767835	
2023-11-30 19:45:39,714 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0006329229800030589	
2023-11-30 19:45:39,899 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.00048130398499779403	
2023-11-30 19:45:40,119 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.001644672593101859	
2023-11-30 19:45:40,316 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.000595789635553956	
2023-11-30 19:45:40,504 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0031719713006168604	
2023-11-30 19:45:40,696 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0006843468872830272	
2023-11-30 19:45:40,893 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0010927899274975061	
2023-11-30 19:45:41,087 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.00027429749025031924	
2023-11-30 19:45:41,293 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0015811885241419077	
2023-11-30 19:45:41,483 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0010860504116863012	
2023-11-30 19:45:41,668 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0003599833289626986	
2023-11-30 19:45:41,857 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0007337391143664718	
2023-11-30 19:45:42,041 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0022806446067988873	
2023-11-30 19:45:42,225 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0022015369031578302	
2023-11-30 19:45:42,406 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.001267524203285575	
2023-11-30 19:45:42,590 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0015182074857875705	
2023-11-30 19:45:42,772 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0004212482599541545	
2023-11-30 19:45:42,968 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0011153147788718343	
2023-11-30 19:45:43,171 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0026269631925970316	
2023-11-30 19:45:43,363 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.004844991490244865	
2023-11-30 19:45:43,563 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0003969710087403655	
2023-11-30 19:45:43,771 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0009083390468731523	
2023-11-30 19:45:43,964 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.002205110155045986	
2023-11-30 19:45:44,154 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.00020097492961212993	
2023-11-30 19:45:44,344 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.11614470183849335	
2023-11-30 19:45:44,529 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.001101096859201789	
2023-11-30 19:45:44,716 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0016377449501305819	
2023-11-30 19:45:44,903 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.0006053954712115228	
2023-11-30 19:45:45,102 [INFO] Train:Epoch: [49 / 50]	Training Loss: 0.05094234645366669	
